Spatial Frequency(Hz),Modulation(0-1),System time(milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
16.0,1.0,1435093408484,397.0,160.0,237.0,2.0,
16.0,1.0,1435093408493,397.0,160.0,237.0,2.0,
16.0,1.0,1435093408503,398.0,160.0,238.0,2.0,
16.0,1.0,1435093408512,398.0,160.0,238.0,2.0,
16.0,1.0,1435093408521,398.0,160.0,238.0,2.0,
16.0,1.0,1435093408529,398.0,160.0,238.0,2.0,
16.0,1.0,1435093408537,400.0,160.0,240.0,2.0,
16.0,1.0,1435093408545,400.0,160.0,240.0,2.0,
16.0,1.0,1435093408557,400.0,160.0,240.0,2.0,
16.0,1.0,1435093408566,401.0,160.0,241.0,2.0,
16.0,1.0,1435093408575,401.0,160.0,241.0,2.0,
16.0,1.0,1435093408582,401.0,160.0,241.0,2.0,
16.0,1.0,1435093408590,401.0,160.0,241.0,2.0,
16.0,1.0,1435093408598,401.0,160.0,241.0,2.0,
16.0,1.0,1435093408609,403.0,160.0,243.0,2.0,
16.0,1.0,1435093408617,403.0,160.0,243.0,2.0,
16.0,1.0,1435093408626,403.0,160.0,243.0,2.0,
16.0,1.0,1435093408634,403.0,160.0,243.0,2.0,
16.0,1.0,1435093408643,404.0,160.0,244.0,2.0,
16.0,1.0,1435093408650,404.0,160.0,244.0,2.0,
16.0,1.0,1435093408660,404.0,160.0,244.0,2.0,
16.0,1.0,1435093408669,406.0,160.0,246.0,2.0,
16.0,1.0,1435093408678,406.0,160.0,246.0,2.0,
16.0,1.0,1435093408687,406.0,160.0,246.0,2.0,
16.0,1.0,1435093408696,406.0,160.0,246.0,2.0,
16.0,1.0,1435093408713,406.0,160.0,246.0,2.0,
16.0,1.0,1435093408723,406.0,160.0,246.0,2.0,
16.0,1.0,1435093408735,408.0,160.0,248.0,2.0,
16.0,1.0,1435093408745,408.0,160.0,248.0,2.0,
16.0,1.0,1435093408754,408.0,160.0,248.0,2.0,
16.0,1.0,1435093408762,408.0,160.0,248.0,2.0,
16.0,1.0,1435093408770,409.0,160.0,249.0,2.0,
16.0,1.0,1435093408784,409.0,160.0,249.0,2.0,
16.0,1.0,1435093408793,409.0,160.0,249.0,2.0,
16.0,1.0,1435093408800,410.0,160.0,250.0,2.0,
16.0,1.0,1435093408809,410.0,160.0,250.0,2.0,
16.0,1.0,1435093408819,410.0,160.0,250.0,2.0,
16.0,1.0,1435093408830,410.0,160.0,250.0,2.0,
16.0,1.0,1435093408839,1052.0,160.0,892.0,2.0,
16.0,1.0,1435093408847,1052.0,160.0,892.0,2.0,
16.0,1.0,1435093408866,1053.0,160.0,893.0,2.0,
16.0,1.0,1435093408874,1053.0,160.0,893.0,2.0,
16.0,1.0,1435093408883,1053.0,160.0,893.0,2.0,
16.0,1.0,1435093408900,1055.0,160.0,895.0,2.0,
16.0,1.0,1435093408912,1055.0,160.0,895.0,2.0,
16.0,1.0,1435093408921,1055.0,160.0,895.0,2.0,
16.0,1.0,1435093408936,1058.0,160.0,898.0,2.0,
16.0,1.0,1435093408951,1058.0,160.0,898.0,2.0,
16.0,1.0,1435093408959,1058.0,160.0,898.0,2.0,
16.0,1.0,1435093408968,1060.0,160.0,900.0,2.0,
16.0,1.0,1435093408976,1060.0,160.0,900.0,2.0,
16.0,1.0,1435093408984,1060.0,160.0,900.0,2.0,
16.0,1.0,1435093408998,1060.0,160.0,900.0,2.0,
16.0,1.0,1435093409016,1060.0,160.0,900.0,2.0,
16.0,1.0,1435093409033,1063.0,160.0,903.0,2.0,
16.0,1.0,1435093409045,1063.0,160.0,903.0,2.0,
16.0,1.0,1435093409053,1063.0,160.0,903.0,2.0,
16.0,1.0,1435093409067,1066.0,160.0,906.0,2.0,
16.0,1.0,1435093409076,1066.0,160.0,906.0,2.0,
16.0,1.0,1435093409085,1066.0,160.0,906.0,2.0,
16.0,1.0,1435093409094,1066.0,160.0,906.0,2.0,
16.0,1.0,1435093409102,1070.0,160.0,910.0,2.0,
16.0,1.0,1435093409110,1070.0,160.0,910.0,2.0,
16.0,1.0,1435093409119,1070.0,160.0,910.0,2.0,
16.0,1.0,1435093409128,1070.0,160.0,910.0,2.0,
16.0,1.0,1435093409136,1072.0,160.0,912.0,2.0,
16.0,1.0,1435093409144,1072.0,160.0,912.0,2.0,
16.0,1.0,1435093409152,1072.0,160.0,912.0,2.0,
16.0,1.0,1435093409164,1075.0,160.0,915.0,2.0,
16.0,1.0,1435093409173,1075.0,160.0,915.0,2.0,
16.0,1.0,1435093409182,1075.0,160.0,915.0,2.0,
16.0,1.0,1435093409192,1075.0,160.0,915.0,2.0,
16.0,1.0,1435093409200,1079.0,160.0,919.0,2.0,
16.0,1.0,1435093409213,1079.0,160.0,919.0,2.0,
16.0,1.0,1435093409228,1083.0,160.0,923.0,2.0,
16.0,1.0,1435093409236,1083.0,160.0,923.0,2.0,
16.0,1.0,1435093409248,1083.0,160.0,923.0,2.0,
16.0,1.0,1435093409263,1086.0,160.0,926.0,2.0,
16.0,1.0,1435093409272,1086.0,160.0,926.0,2.0,
16.0,1.0,1435093409280,1086.0,160.0,926.0,2.0,
16.0,1.0,1435093409293,1086.0,160.0,926.0,2.0,
16.0,1.0,1435093409301,1087.0,160.0,927.0,2.0,
16.0,1.0,1435093409313,1087.0,160.0,927.0,2.0,
16.0,1.0,1435093409322,1087.0,160.0,927.0,2.0,
16.0,1.0,1435093409329,1087.0,160.0,927.0,2.0,
16.0,1.0,1435093409337,1089.0,160.0,929.0,2.0,
16.0,1.0,1435093409348,1089.0,160.0,929.0,2.0,
16.0,1.0,1435093409357,1089.0,160.0,929.0,2.0,
16.0,1.0,1435093409364,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093409374,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093409382,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093409391,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093409399,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409408,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409417,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409426,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409433,1099.0,160.0,939.0,2.0,
16.0,1.0,1435093409442,1099.0,160.0,939.0,2.0,
16.0,1.0,1435093409451,1099.0,160.0,939.0,2.0,
16.0,1.0,1435093409459,1099.0,160.0,939.0,2.0,
16.0,1.0,1435093409471,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409480,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409490,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409499,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409508,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409518,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409526,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409534,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409543,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409550,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409559,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409567,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409576,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409584,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409592,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409603,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409613,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409622,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409629,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409638,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409647,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409656,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409665,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409674,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409680,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409692,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409702,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409710,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409719,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409725,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409734,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409741,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409751,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409760,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409768,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409777,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409787,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409793,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093409802,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093409808,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093409818,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093409826,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093409837,1100.0,160.0,940.0,2.0,
16.0,1.0,1435093409845,1100.0,160.0,940.0,2.0,
16.0,1.0,1435093409854,1100.0,160.0,940.0,2.0,
16.0,1.0,1435093409862,1100.0,160.0,940.0,2.0,
16.0,1.0,1435093409871,1097.0,160.0,937.0,2.0,
16.0,1.0,1435093409880,1097.0,160.0,937.0,2.0,
16.0,1.0,1435093409890,1097.0,160.0,937.0,2.0,
16.0,1.0,1435093409900,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409909,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409917,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409925,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409933,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409942,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409950,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409959,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093409970,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093409978,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093409988,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093409994,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093410003,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093410010,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093410022,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093410031,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093410041,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410050,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410058,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410067,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410075,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410083,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410090,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410104,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410114,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410122,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410129,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410138,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410147,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410157,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410165,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410174,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410182,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410192,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410201,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410210,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410220,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410227,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410236,1092.0,160.0,932.0,2.0,
16.0,1.0,1435093410244,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093410254,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093410261,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093410270,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093410280,1098.0,160.0,938.0,2.0,
16.0,1.0,1435093410289,1098.0,160.0,938.0,2.0,
16.0,1.0,1435093410298,1098.0,160.0,938.0,2.0,
16.0,1.0,1435093410307,1098.0,160.0,938.0,2.0,
16.0,1.0,1435093410315,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093410323,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093410332,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093410341,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093410360,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093410369,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093410379,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093410388,1104.0,160.0,944.0,2.0,
16.0,1.0,1435093410395,1104.0,160.0,944.0,2.0,
16.0,1.0,1435093410404,1104.0,160.0,944.0,2.0,
16.0,1.0,1435093410413,1104.0,160.0,944.0,2.0,
16.0,1.0,1435093410422,1107.0,160.0,947.0,2.0,
16.0,1.0,1435093410430,1107.0,160.0,947.0,2.0,
16.0,1.0,1435093410439,1107.0,160.0,947.0,2.0,
16.0,1.0,1435093410446,1107.0,160.0,947.0,2.0,
16.0,1.0,1435093410456,1109.0,160.0,949.0,2.0,
16.0,1.0,1435093410466,1109.0,160.0,949.0,2.0,
16.0,1.0,1435093410475,1109.0,160.0,949.0,2.0,
16.0,1.0,1435093410482,1110.0,160.0,950.0,2.0,
16.0,1.0,1435093410491,1110.0,160.0,950.0,2.0,
16.0,1.0,1435093410499,1110.0,160.0,950.0,2.0,
16.0,1.0,1435093410506,1110.0,160.0,950.0,2.0,
16.0,1.0,1435093410515,1113.0,160.0,953.0,2.0,
16.0,1.0,1435093410529,1113.0,160.0,953.0,2.0,
16.0,1.0,1435093410538,1113.0,160.0,953.0,2.0,
16.0,1.0,1435093410546,1118.0,160.0,958.0,2.0,
16.0,1.0,1435093410554,1118.0,160.0,958.0,2.0,
16.0,1.0,1435093410562,1118.0,160.0,958.0,2.0,
16.0,1.0,1435093410570,1118.0,160.0,958.0,2.0,
16.0,1.0,1435093410582,1119.0,160.0,959.0,2.0,
16.0,1.0,1435093410591,1119.0,160.0,959.0,2.0,
16.0,1.0,1435093410602,1119.0,160.0,959.0,2.0,
16.0,1.0,1435093410609,1119.0,160.0,959.0,2.0,
16.0,1.0,1435093410617,1121.0,160.0,961.0,2.0,
16.0,1.0,1435093410625,1121.0,160.0,961.0,2.0,
16.0,1.0,1435093410634,1121.0,160.0,961.0,2.0,
16.0,1.0,1435093410642,1121.0,160.0,961.0,2.0,
16.0,1.0,1435093410651,1122.0,160.0,962.0,2.0,
16.0,1.0,1435093410659,1122.0,160.0,962.0,2.0,
16.0,1.0,1435093410668,1122.0,160.0,962.0,2.0,
16.0,1.0,1435093410675,1122.0,160.0,962.0,2.0,
16.0,1.0,1435093410685,1125.0,160.0,965.0,2.0,
16.0,1.0,1435093410695,1125.0,160.0,965.0,2.0,
16.0,1.0,1435093410704,1125.0,160.0,965.0,2.0,
16.0,1.0,1435093410713,1125.0,160.0,965.0,2.0,
16.0,1.0,1435093410722,1128.0,160.0,968.0,2.0,
16.0,1.0,1435093410732,1128.0,160.0,968.0,2.0,
16.0,1.0,1435093410746,1128.0,160.0,968.0,2.0,
16.0,1.0,1435093410754,1130.0,160.0,970.0,2.0,
16.0,1.0,1435093410763,1130.0,160.0,970.0,2.0,
16.0,1.0,1435093410775,1130.0,160.0,970.0,2.0,
16.0,1.0,1435093410783,1132.0,160.0,972.0,2.0,
16.0,1.0,1435093410791,1132.0,160.0,972.0,2.0,
16.0,1.0,1435093410800,1132.0,160.0,972.0,2.0,
16.0,1.0,1435093410813,1133.0,160.0,973.0,2.0,
16.0,1.0,1435093410829,1133.0,160.0,973.0,2.0,
16.0,1.0,1435093410838,1133.0,160.0,973.0,2.0,
16.0,1.0,1435093410846,1136.0,160.0,976.0,2.0,
16.0,1.0,1435093410855,1136.0,160.0,976.0,2.0,
16.0,1.0,1435093410863,1136.0,160.0,976.0,2.0,
16.0,1.0,1435093410874,1136.0,160.0,976.0,2.0,
16.0,1.0,1435093410895,1139.0,160.0,979.0,2.0,
16.0,1.0,1435093410904,1139.0,160.0,979.0,2.0,
16.0,1.0,1435093410912,1140.0,160.0,980.0,2.0,
16.0,1.0,1435093410920,1140.0,160.0,980.0,2.0,
16.0,1.0,1435093410929,1140.0,160.0,980.0,2.0,
16.0,1.0,1435093410938,1140.0,160.0,980.0,2.0,
16.0,1.0,1435093410948,1140.0,160.0,980.0,2.0,
16.0,1.0,1435093410957,1140.0,160.0,980.0,2.0,
16.0,1.0,1435093410965,1140.0,160.0,980.0,2.0,
16.0,1.0,1435093410978,1145.0,160.0,985.0,2.0,
16.0,1.0,1435093410997,1145.0,160.0,985.0,2.0,
16.0,1.0,1435093411010,1145.0,160.0,985.0,2.0,
16.0,1.0,1435093411019,1145.0,160.0,985.0,2.0,
16.0,1.0,1435093411029,1145.0,160.0,985.0,2.0,
16.0,1.0,1435093411047,1147.0,160.0,987.0,2.0,
16.0,1.0,1435093411057,1147.0,160.0,987.0,2.0,
16.0,1.0,1435093411065,1147.0,160.0,987.0,2.0,
16.0,1.0,1435093411074,1147.0,160.0,987.0,2.0,
16.0,1.0,1435093411082,1150.0,160.0,990.0,2.0,
16.0,1.0,1435093411089,1150.0,160.0,990.0,2.0,
16.0,1.0,1435093411097,1150.0,160.0,990.0,2.0,
16.0,1.0,1435093411104,1150.0,160.0,990.0,2.0,
16.0,1.0,1435093411113,1151.0,160.0,991.0,2.0,
16.0,1.0,1435093411122,1151.0,160.0,991.0,2.0,
16.0,1.0,1435093411129,1151.0,160.0,991.0,2.0,
16.0,1.0,1435093411138,1151.0,160.0,991.0,2.0,
16.0,1.0,1435093411145,1154.0,160.0,994.0,2.0,
16.0,1.0,1435093411154,1154.0,160.0,994.0,2.0,
16.0,1.0,1435093411160,1154.0,160.0,994.0,2.0,
16.0,1.0,1435093411168,1154.0,160.0,994.0,2.0,
16.0,1.0,1435093411175,1154.0,160.0,994.0,2.0,
16.0,1.0,1435093411184,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411192,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411202,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411210,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411220,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411226,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411236,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411246,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411255,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411263,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411272,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411281,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411288,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411295,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411304,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411312,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411324,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411333,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411345,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411354,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411364,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411376,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411394,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411405,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411414,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411422,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411431,1156.0,160.0,996.0,2.0,
16.0,1.0,1435093411444,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411453,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411470,1155.0,160.0,995.0,2.0,
16.0,1.0,1435093411479,1153.0,160.0,993.0,2.0,
16.0,1.0,1435093411490,1153.0,160.0,993.0,2.0,
16.0,1.0,1435093411498,1153.0,160.0,993.0,2.0,
16.0,1.0,1435093411511,1153.0,160.0,993.0,2.0,
16.0,1.0,1435093411520,1153.0,160.0,993.0,2.0,
16.0,1.0,1435093411530,1153.0,160.0,993.0,2.0,
16.0,1.0,1435093411541,1153.0,160.0,993.0,2.0,
16.0,1.0,1435093411560,1151.0,160.0,991.0,2.0,
16.0,1.0,1435093411577,1149.0,160.0,989.0,2.0,
16.0,1.0,1435093411594,1149.0,160.0,989.0,2.0,
16.0,1.0,1435093411610,1146.0,160.0,986.0,2.0,
16.0,1.0,1435093411619,1146.0,160.0,986.0,2.0,
16.0,1.0,1435093411628,1146.0,160.0,986.0,2.0,
16.0,1.0,1435093411636,1146.0,160.0,986.0,2.0,
16.0,1.0,1435093411645,1143.0,160.0,983.0,2.0,
16.0,1.0,1435093411653,1143.0,160.0,983.0,2.0,
16.0,1.0,1435093411663,1143.0,160.0,983.0,2.0,
16.0,1.0,1435093411672,1143.0,160.0,983.0,2.0,
16.0,1.0,1435093411680,1140.0,160.0,980.0,2.0,
16.0,1.0,1435093411693,1140.0,160.0,980.0,2.0,
16.0,1.0,1435093411705,1140.0,160.0,980.0,2.0,
16.0,1.0,1435093411714,1137.0,160.0,977.0,2.0,
16.0,1.0,1435093411730,1137.0,160.0,977.0,2.0,
16.0,1.0,1435093411738,1137.0,160.0,977.0,2.0,
16.0,1.0,1435093411747,1137.0,160.0,977.0,2.0,
16.0,1.0,1435093411758,1137.0,160.0,977.0,2.0,
16.0,1.0,1435093411777,1134.0,160.0,974.0,2.0,
16.0,1.0,1435093411785,1134.0,160.0,974.0,2.0,
16.0,1.0,1435093411794,1134.0,160.0,974.0,2.0,
16.0,1.0,1435093411811,1130.0,160.0,970.0,2.0,
16.0,1.0,1435093411822,1130.0,160.0,970.0,2.0,
16.0,1.0,1435093411830,1130.0,160.0,970.0,2.0,
16.0,1.0,1435093411838,1130.0,160.0,970.0,2.0,
16.0,1.0,1435093411846,1127.0,160.0,967.0,2.0,
16.0,1.0,1435093411853,1127.0,160.0,967.0,2.0,
16.0,1.0,1435093411862,1127.0,160.0,967.0,2.0,
16.0,1.0,1435093411869,1127.0,160.0,967.0,2.0,
16.0,1.0,1435093411878,1124.0,160.0,964.0,2.0,
16.0,1.0,1435093411886,1124.0,160.0,964.0,2.0,
16.0,1.0,1435093411894,1124.0,160.0,964.0,2.0,
16.0,1.0,1435093411902,1124.0,160.0,964.0,2.0,
16.0,1.0,1435093411912,1122.0,160.0,962.0,2.0,
16.0,1.0,1435093411921,1122.0,160.0,962.0,2.0,
16.0,1.0,1435093411928,1122.0,160.0,962.0,2.0,
16.0,1.0,1435093411937,1122.0,160.0,962.0,2.0,
16.0,1.0,1435093411945,1120.0,160.0,960.0,2.0,
16.0,1.0,1435093411954,1120.0,160.0,960.0,2.0,
16.0,1.0,1435093411962,1120.0,160.0,960.0,2.0,
16.0,1.0,1435093411971,1120.0,160.0,960.0,2.0,
16.0,1.0,1435093411980,1117.0,160.0,957.0,2.0,
16.0,1.0,1435093411986,1117.0,160.0,957.0,2.0,
16.0,1.0,1435093411994,1117.0,160.0,957.0,2.0,
16.0,1.0,1435093412003,1117.0,160.0,957.0,2.0,
16.0,1.0,1435093412010,1114.0,160.0,954.0,2.0,
16.0,1.0,1435093412028,1114.0,160.0,954.0,2.0,
16.0,1.0,1435093412037,1114.0,160.0,954.0,2.0,
16.0,1.0,1435093412045,1111.0,160.0,951.0,2.0,
16.0,1.0,1435093412054,1111.0,160.0,951.0,2.0,
16.0,1.0,1435093412062,1111.0,160.0,951.0,2.0,
16.0,1.0,1435093412069,1111.0,160.0,951.0,2.0,
16.0,1.0,1435093412077,1108.0,160.0,948.0,2.0,
16.0,1.0,1435093412088,1108.0,160.0,948.0,2.0,
16.0,1.0,1435093412097,1108.0,160.0,948.0,2.0,
16.0,1.0,1435093412106,1108.0,160.0,948.0,2.0,
16.0,1.0,1435093412114,1106.0,160.0,946.0,2.0,
16.0,1.0,1435093412122,1106.0,160.0,946.0,2.0,
16.0,1.0,1435093412131,1106.0,160.0,946.0,2.0,
16.0,1.0,1435093412139,1106.0,160.0,946.0,2.0,
16.0,1.0,1435093412148,1105.0,160.0,945.0,2.0,
16.0,1.0,1435093412156,1105.0,160.0,945.0,2.0,
16.0,1.0,1435093412166,1105.0,160.0,945.0,2.0,
16.0,1.0,1435093412175,1104.0,160.0,944.0,2.0,
16.0,1.0,1435093412184,1104.0,160.0,944.0,2.0,
16.0,1.0,1435093412194,1104.0,160.0,944.0,2.0,
16.0,1.0,1435093412206,1104.0,160.0,944.0,2.0,
16.0,1.0,1435093412215,1103.0,160.0,943.0,2.0,
16.0,1.0,1435093412223,1103.0,160.0,943.0,2.0,
16.0,1.0,1435093412238,1103.0,160.0,943.0,2.0,
16.0,1.0,1435093412248,1103.0,160.0,943.0,2.0,
16.0,1.0,1435093412257,1103.0,160.0,943.0,2.0,
16.0,1.0,1435093412265,1103.0,160.0,943.0,2.0,
16.0,1.0,1435093412273,1103.0,160.0,943.0,2.0,
16.0,1.0,1435093412282,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093412288,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093412298,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093412308,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093412317,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093412326,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093412333,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093412341,1102.0,160.0,942.0,2.0,
16.0,1.0,1435093412349,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093412360,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093412368,1101.0,160.0,941.0,2.0,
16.0,1.0,1435093412377,1100.0,160.0,940.0,2.0,
16.0,1.0,1435093412386,1100.0,160.0,940.0,2.0,
16.0,1.0,1435093412397,1100.0,160.0,940.0,2.0,
16.0,1.0,1435093412410,1097.0,160.0,937.0,2.0,
16.0,1.0,1435093412419,1097.0,160.0,937.0,2.0,
16.0,1.0,1435093412427,1097.0,160.0,937.0,2.0,
16.0,1.0,1435093412443,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093412452,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093412462,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093412470,1095.0,160.0,935.0,2.0,
16.0,1.0,1435093412478,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093412486,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093412495,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093412502,1093.0,160.0,933.0,2.0,
16.0,1.0,1435093412511,1088.0,160.0,928.0,2.0,
16.0,1.0,1435093412525,1088.0,160.0,928.0,2.0,
16.0,1.0,1435093412534,1088.0,160.0,928.0,2.0,
16.0,1.0,1435093412541,1085.0,160.0,925.0,2.0,
16.0,1.0,1435093412549,1085.0,160.0,925.0,2.0,
16.0,1.0,1435093412557,1085.0,160.0,925.0,2.0,
16.0,1.0,1435093412565,1085.0,160.0,925.0,2.0,
16.0,1.0,1435093412575,1082.0,160.0,922.0,2.0,
16.0,1.0,1435093412584,1082.0,160.0,922.0,2.0,
16.0,1.0,1435093412592,1082.0,160.0,922.0,2.0,
16.0,1.0,1435093412602,1082.0,160.0,922.0,2.0,
